,Borehole ID,Latitude,Longitude,Elevation (ft),In-situ Test #,Test Elevation (ft),SPTN,Layer #,Layer Top Elevation (ft),Layer Bottom Elevation (ft),Soil Description,USCS,Lithology,Density / Consistency
8621,134895,47.60112018,-122.7583313,393.2,1,390.7,6.0,1,393.2,376.2,"Brown, moist, gravelly, silty, fine to medium sand with trace organics - roots",,Fill,
8622,134895,47.60112018,-122.7583313,393.2,2,388.2,6.0,1,393.2,376.2,"Brown, moist, gravelly, silty, fine to medium sand with trace organics - roots",,Fill,
8623,134895,47.60112018,-122.7583313,393.2,3,383.2,5.0,1,393.2,376.2,"Brown, moist, gravelly, silty, fine to medium sand with trace organics - roots",,Fill,
8624,134895,47.60112018,-122.7583313,393.2,4,378.2,4.0,1,393.2,376.2,"Brown, moist, gravelly, silty, fine to medium sand with trace organics - roots",,Fill,
8625,134895,47.60112018,-122.7583313,393.2,5,375.7,11.0,2,376.2,371.2,"Medium dense, saturated, gray, fine to medium sand, trace silt and gravel",,Sand,
8626,134895,47.60112018,-122.7583313,393.2,6,373.2,38.0,2,376.2,371.2,"Medium dense, saturated, gray, fine to medium sand, trace silt and gravel",,Sand,
8627,134895,47.60112018,-122.7583313,393.2,8,365.7,92.0,4,368.2,364.2,"Very dense, wet to saturated, brown, sandy gravel with some silt to silty",,Sandy gravel,
8628,134896,47.60115547,-122.7583286,392.8,1,390.3,7.0,1,392.8,374.3,"Loose, moist, brown, silty, gravelly sand, trace organics - roots",,Fill,
8629,134896,47.60115547,-122.7583286,392.8,2,387.8,12.0,1,392.8,374.3,"Loose, moist, brown, silty, gravelly sand, trace organics - roots",,Fill,
8630,134896,47.60115547,-122.7583286,392.8,3,382.8,6.0,1,392.8,374.3,"Loose, moist, brown, silty, gravelly sand, trace organics - roots",,Fill,
8631,134896,47.60115547,-122.7583286,392.8,4,377.8,7.0,1,392.8,374.3,"Loose, moist, brown, silty, gravelly sand, trace organics - roots",,Fill,
8632,134896,47.60115547,-122.7583286,392.8,5,375.3,7.0,1,392.8,374.3,"Loose, moist, brown, silty, gravelly sand, trace organics - roots",,Fill,
8633,134896,47.60115547,-122.7583286,392.8,6,372.8,29.0,3,373.3,367.8,"Medium dense, saturated, brown, silty sand with some gravel",,Silty sand,
8634,134896,47.60115547,-122.7583286,392.8,7,370.3,68.0,3,373.3,367.8,"Medium dense, saturated, brown, silty sand with some gravel",,Silty sand,
8635,134896,47.60115547,-122.7583286,392.8,8,365.3,62.0,4,367.8,363.8,"Very dense, wet to saturated, brown, sandy gravel with some silt to silty",,Sandy gravel,
8636,134897,47.5556011,-122.5434073,13.1,1,10.6,8.0,3,12.35,8.6,"Dark brown silty fine to medium sand (loose, moist)",SM,Fill,Loose
8637,134897,47.5556011,-122.5434073,13.1,2,8.1,5.0,4,8.6,6.1,"Peat with occasional woody debris (medium stiff, moist)",PT,Peat,Medium
8638,134897,47.5556011,-122.5434073,13.1,3,5.6,34.0,5,6.1,2.5999999999999996,"Dark gray silty gravel with sand (dense, wet)",GM,Silty gravel,Dense
8639,134897,47.5556011,-122.5434073,13.1,6,-6.9,52.0,7,-4.9,-26.4,"Light brown silty fine gravel with sand (very dense, wet)",GM,Silty gravel,Very Dense
8640,134897,47.5556011,-122.5434073,13.1,10,-26.9,26.0,8,-26.4,-32.4,"Gray silty medium sand (medium dense, wet)",SM,Silty sand,Dense
8641,134897,47.5556011,-122.5434073,13.1,11,-31.9,53.0,8,-26.4,-32.4,"Gray silty medium sand (medium dense, wet)",SM,Silty sand,Very Dense
8642,134897,47.5556011,-122.5434073,13.1,12,-36.9,34.0,10,-32.65,-38.4,"Brown fine to coarse sand with silt (very dense, wet)",SP-SM,Sand,Dense
8643,134911,47.65090795,-122.632079,43.0,1,40.5,8.0,1,43.0,36.0,"4 inches asphalt concrete pavement over fill: very silty fine sand; loose, brown to red brown, moist, trace gravel, trace medium to coarse sand",,Fill,
8644,134911,47.65090795,-122.632079,43.0,2,35.5,3.0,2,36.0,29.0,"Clay; soft, light brown to gray, very moist, faint laminae at bottom of sample, stained and mottled at top of sample",,Fill,
8645,134911,47.65090795,-122.632079,43.0,3,33.0,2.0,2,36.0,29.0,"Clay; soft, light brown to gray, very moist, faint laminae at bottom of sample, stained and mottled at top of sample",,Fill,
8646,134911,47.65090795,-122.632079,43.0,4,30.5,17.0,2,36.0,29.0,"Clay; soft, light brown to gray, very moist, faint laminae at bottom of sample, stained and mottled at top of sample",,Fill,
8647,134911,47.65090795,-122.632079,43.0,5,28.0,12.0,3,29.0,19.5,"Silty fine sand; medium dense, dark gray, wet",,Silty sand,
8648,134911,47.65090795,-122.632079,43.0,6,25.5,48.0,3,29.0,19.5,"Silty fine sand; medium dense, dark gray, wet",,Silty sand,
8649,134911,47.65090795,-122.632079,43.0,7,23.0,65.0,3,29.0,19.5,"Silty fine sand; medium dense, dark gray, wet",,Silty sand,
8650,134911,47.65090795,-122.632079,43.0,8,20.5,22.0,3,29.0,19.5,"Silty fine sand; medium dense, dark gray, wet",,Silty sand,
8651,134911,47.65090795,-122.632079,43.0,9,18.0,19.0,4,19.5,11.5,"Silt; very stiff, dark gray, moist to very moist, sand parting",,Silty sand,
8652,134911,47.65090795,-122.632079,43.0,10,15.5,32.0,4,19.5,11.5,"Silt; very stiff, dark gray, moist to very moist, sand parting",,Silty sand,
8653,134911,47.65090795,-122.632079,43.0,11,13.0,59.0,4,19.5,11.5,"Silt; very stiff, dark gray, moist to very moist, sand parting",,Silty sand,
8654,134913,47.65085611,-122.6326497,73.5,1,71.0,13.0,1,73.5,68.25,"Clay;- stiff, gray, moist, occasional fractured zones and slickensides",,Clay,
8655,134913,47.65085611,-122.6326497,73.5,2,68.5,26.0,1,73.5,68.25,"Clay;- stiff, gray, moist, occasional fractured zones and slickensides",,Clay,
8656,134913,47.65085611,-122.6326497,73.5,3,66.0,31.0,3,66.75,65.5,"Fine sandy silt; very stiff, gray and brown, moist",,Sandy silt,
8657,134913,47.65085611,-122.6326497,73.5,4,63.5,36.0,5,63.5,54.75,"Fine sandy silt grading to silty fine sand; hard to dense, gray and brown, very moist to wet, heavily stained at top of sample",,Sandy silt,
8658,134913,47.65085611,-122.6326497,73.5,5,61.0,32.0,5,63.5,54.75,"Fine sandy silt grading to silty fine sand; hard to dense, gray and brown, very moist to wet, heavily stained at top of sample",,Sandy silt,
8659,134913,47.65085611,-122.6326497,73.5,6,58.5,18.0,5,63.5,54.75,"Fine sandy silt grading to silty fine sand; hard to dense, gray and brown, very moist to wet, heavily stained at top of sample",,Sandy silt,
8660,134913,47.65085611,-122.6326497,73.5,7,56.0,23.0,5,63.5,54.75,"Fine sandy silt grading to silty fine sand; hard to dense, gray and brown, very moist to wet, heavily stained at top of sample",,Sandy silt,
8661,134913,47.65085611,-122.6326497,73.5,8,53.5,39.0,6,54.75,50.75,"Slightly silty fine sand to fine sand; dense, gray, wet",,Silty sand,
8662,134913,47.65085611,-122.6326497,73.5,9,51.0,52.0,6,54.75,50.75,"Slightly silty fine sand to fine sand; dense, gray, wet",,Silty sand,
8663,134913,47.65085611,-122.6326497,73.5,10,48.5,38.0,7,50.75,41.75,"Silt; hard, gray, moist, 2 inch brown zone at top of sample, two 1/2 to 1-inch fine sand interbeds",,Silt,
8664,134913,47.65085611,-122.6326497,73.5,11,43.5,39.0,7,50.75,41.75,"Silt; hard, gray, moist, 2 inch brown zone at top of sample, two 1/2 to 1-inch fine sand interbeds",,Silt,
8665,134913,47.65085611,-122.6326497,73.5,12,38.5,61.0,8,41.75,36.5,"Fine sand to slightly silty fine sand; very dense, gray, wet",,Sand,
8666,134914,47.65070857,-122.6326734,68.4,1,65.9,14.0,1,68.4,64.4,"Clay; medium stiff, gray brown to gray, very moist to moist, 2 inch brown fine sandy silt interbed",,Clay,
8667,134914,47.65070857,-122.6326734,68.4,2,63.400000000000006,25.0,2,64.4,62.400000000000006,"Fine sand; medium dense, light brown, moist",,Sand,
8668,134914,47.65070857,-122.6326734,68.4,3,60.900000000000006,24.0,3,62.400000000000006,58.400000000000006,"Silt to clay; very stiff, light brown, moist to very moist",,Silt,
8669,134914,47.65070857,-122.6326734,68.4,4,58.400000000000006,38.0,4,58.400000000000006,57.900000000000006,"Fine sand to silty fine sand; dense, brown to red brown, very moist to wet, stained",,Sand,
8670,134914,47.65070857,-122.6326734,68.4,5,55.900000000000006,39.0,6,55.900000000000006,48.400000000000006,"Fine sand to silty fine sand; dense, brown to red brown, stained, very moist to wet, becomes gray and wet at bottom of sampler",,Sand,
8671,134914,47.65070857,-122.6326734,68.4,6,53.400000000000006,26.0,6,55.900000000000006,48.400000000000006,"Fine sand to silty fine sand; dense, brown to red brown, stained, very moist to wet, becomes gray and wet at bottom of sampler",,Sand,
8672,134914,47.65070857,-122.6326734,68.4,7,50.900000000000006,30.0,6,55.900000000000006,48.400000000000006,"Fine sand to silty fine sand; dense, brown to red brown, stained, very moist to wet, becomes gray and wet at bottom of sampler",,Sand,
8673,134914,47.65070857,-122.6326734,68.4,8,48.400000000000006,40.0,7,48.400000000000006,44.400000000000006,"Silty fine sand, dense, gray, wet",,Silty sand,
8674,134914,47.65070857,-122.6326734,68.4,9,45.900000000000006,47.0,7,48.400000000000006,44.400000000000006,"Silty fine sand, dense, gray, wet",,Silty sand,
8675,134914,47.65070857,-122.6326734,68.4,10,43.400000000000006,39.0,8,44.400000000000006,39.400000000000006,"Silt; hard, dark brown to gray, very moist",,Silt,
8676,134914,47.65070857,-122.6326734,68.4,11,38.400000000000006,18.0,9,39.400000000000006,35.900000000000006,"Silty fine sand; medium dense, gray, wet, 3-inch laminated silt and clay zone at 31 ft depth",,Silty sand,
8677,134914,47.65070857,-122.6326734,68.4,12,33.400000000000006,45.0,10,35.900000000000006,30.400000000000006,"Silt to fine sandy silt; hard, gray, very moist to wet",,Silt,
8678,134915,47.65040628,-122.6328029,60.7,1,58.2,6.0,1,60.7,57.7,"Yard waste over fill, slightly gravelly silty sand; loose, brown, very moist",,Fill,
8679,134915,47.65040628,-122.6328029,60.7,2,55.7,6.0,2,57.7,46.7,"Silt; medium stiff, gray to light brown, very moist to wet",,Fill,
8680,134915,47.65040628,-122.6328029,60.7,3,53.2,3.0,2,57.7,46.7,"Silt; medium stiff, gray to light brown, very moist to wet",,Fill,
8681,134915,47.65040628,-122.6328029,60.7,4,50.7,9.0,2,57.7,46.7,"Silt; medium stiff, gray to light brown, very moist to wet",,Fill,
8682,134915,47.65040628,-122.6328029,60.7,5,48.2,17.0,2,57.7,46.7,"Silt; medium stiff, gray to light brown, very moist to wet",,Fill,
8683,134915,47.65040628,-122.6328029,60.7,6,45.7,18.0,3,46.7,38.7,"Fine sandy silt; very stiff, dark gray, wet, staining, 1-inch zone of laminated silt at top of sample",,Sandy silt,
8684,134915,47.65040628,-122.6328029,60.7,7,43.2,23.0,3,46.7,38.7,"Fine sandy silt; very stiff, dark gray, wet, staining, 1-inch zone of laminated silt at top of sample",,Sandy silt,
8685,134915,47.65040628,-122.6328029,60.7,8,40.7,18.0,3,46.7,38.7,"Fine sandy silt; very stiff, dark gray, wet, staining, 1-inch zone of laminated silt at top of sample",,Sandy silt,
8686,134915,47.65040628,-122.6328029,60.7,9,38.2,35.0,4,38.7,32.7,"Silty fine sand; dense, dark gray, wet",,Silty sand,
8687,134915,47.65040628,-122.6328029,60.7,10,35.7,41.0,4,38.7,32.7,"Silty fine sand; dense, dark gray, wet",,Silty sand,
8688,134915,47.65040628,-122.6328029,60.7,11,30.700000000000003,41.0,5,32.7,30.200000000000003,"Silt; hard, gray to gray brown, moist to wet",,Silt,
8689,134916,47.65056724,-122.632748,61.7,1,59.2,10.0,1,61.7,53.2,"Fine sandy silt; stiff, dark brown, very moist, becomes light brown in bottom of sample, organic debris at top of sample",,Fill,
8690,134916,47.65056724,-122.632748,61.7,2,56.7,8.0,1,61.7,53.2,"Fine sandy silt; stiff, dark brown, very moist, becomes light brown in bottom of sample, organic debris at top of sample",,Fill,
8691,134916,47.65056724,-122.632748,61.7,3,54.2,19.0,1,61.7,53.2,"Fine sandy silt; stiff, dark brown, very moist, becomes light brown in bottom of sample, organic debris at top of sample",,Fill,
8692,134916,47.65056724,-122.632748,61.7,4,51.7,16.0,2,53.2,49.2,"Slightly silty gravelly fine to coarse sand; medium dense, light brown, wet, angular sand and gravel pieces",,Gravelly sand,
8693,134916,47.65056724,-122.632748,61.7,5,49.2,26.0,3,49.2,42.7,"Sandy silt to silt; very stiff, blue gray with light gray and red brown, stained zones at top and bottom of sample, very moist to wet, trace laminations",,Sandy silt,
8694,134916,47.65056724,-122.632748,61.7,6,46.7,27.0,3,49.2,42.7,"Sandy silt to silt; very stiff, blue gray with light gray and red brown, stained zones at top and bottom of sample, very moist to wet, trace laminations",,Sandy silt,
8695,134916,47.65056724,-122.632748,61.7,7,44.2,26.0,3,49.2,42.7,"Sandy silt to silt; very stiff, blue gray with light gray and red brown, stained zones at top and bottom of sample, very moist to wet, trace laminations",,Sandy silt,
8696,134916,47.65056724,-122.632748,61.7,8,41.7,40.0,4,42.7,33.7,"Silty to slightly silty fine sand; dense, gray, wet, 1-inch sandy silt zone in bottom of sample",,Silty sand,
8697,134916,47.65056724,-122.632748,61.7,9,39.2,42.0,4,42.7,33.7,"Silty to slightly silty fine sand; dense, gray, wet, 1-inch sandy silt zone in bottom of sample",,Silty sand,
8698,134917,47.65056608,-122.632655,60.1,1,57.6,20.0,1,60.1,54.6,"Wood chips / organic debris stockpiles at ground surface over fill: gravelly silty sand; medium dense, gray brown, moist",,Fill,
8699,134917,47.65056608,-122.632655,60.1,2,55.1,6.0,1,60.1,54.6,"Wood chips / organic debris stockpiles at ground surface over fill: gravelly silty sand; medium dense, gray brown, moist",,Fill,
8700,134917,47.65056608,-122.632655,60.1,3,52.6,7.0,3,52.6,51.85,"Clayey silt; (soft), gray brown, wet, trace organics",,Fill,
8701,134917,47.65056608,-122.632655,60.1,4,50.1,3.0,4,51.85,48.1,"Silty fine sand; loose, gray brown, wet, 1-1/2 inch silt interbed",,Fill,
8702,134917,47.65056608,-122.632655,60.1,5,47.6,11.0,5,48.1,43.1,"Fine sandy silt; stiff, blue gray, wet",,Sandy silt,
8703,134917,47.65056608,-122.632655,60.1,6,45.1,20.0,5,48.1,43.1,"Fine sandy silt; stiff, blue gray, wet",,Sandy silt,
8704,134917,47.65056608,-122.632655,60.1,7,42.6,52.0,6,43.1,38.6,"Silty fine sand; very dense, dark gray, wet",,Silty sand,
8705,134917,47.65056608,-122.632655,60.1,8,40.1,61.0,6,43.1,38.6,"Silty fine sand; very dense, dark gray, wet",,Silty sand,
8706,134917,47.65056608,-122.632655,60.1,9,35.1,65.0,7,38.6,31.1,"Silt; hard, dark gray, moist",,Silt,
8707,134917,47.65056608,-122.632655,60.1,10,30.1,59.0,9,30.1,28.6,"Silt; hard, dark gray, moist, trace organics, trace clay",,Silt,
8708,134918,47.46111481,-122.5390913,122.1,1,117.1,8.0,2,117.6,114.35,"Medium stiff, slightly moist, gravelly, sandy, clayey, silt, fine-coarse sand, fine-coarse gravel, trace fine organics; iron staining",ML,Fill,Medium
8709,134918,47.46111481,-122.5390913,122.1,2,114.6,47.0,2,117.6,114.35,"Medium stiff, slightly moist, gravelly, sandy, clayey, silt, fine-coarse sand, fine-coarse gravel, trace fine organics; iron staining",ML,Fill,Hard
8710,134918,47.46111481,-122.5390913,122.1,3,112.1,31.0,3,114.35,102.6,"Hard, slightly moist, clayey silt, massive texture",ML,Clayey silt,Hard
8711,134918,47.46111481,-122.5390913,122.1,4,109.6,26.0,3,114.35,102.6,"Hard, slightly moist, clayey silt, massive texture",ML,Clayey silt,Very stiff
8712,134918,47.46111481,-122.5390913,122.1,5,107.1,38.0,3,114.35,102.6,"Hard, slightly moist, clayey silt, massive texture",ML,Clayey silt,Hard
8713,134918,47.46111481,-122.5390913,122.1,6,104.6,37.0,3,114.35,102.6,"Hard, slightly moist, clayey silt, massive texture",ML,Clayey silt,Hard
8714,134918,47.46111481,-122.5390913,122.1,8,97.1,62.0,5,101.1,95.6,"Hard; slightly moist; olive-greenish brown, silt, massive, blocky texture",ML,Silt,Hard
8715,134919,47.46108451,-122.5392154,129.6,1,127.1,7.0,1,129.6,124.1,"Loose, slightly moist, brown, slightly silty, gravelly sand",SM,Fill,Loose
8716,134919,47.46108451,-122.5392154,129.6,2,124.6,6.0,1,129.6,124.1,"Loose, slightly moist, brown, slightly silty, gravelly sand",SM,Fill,Loose
8717,134919,47.46108451,-122.5392154,129.6,3,122.1,28.0,3,122.6,115.1,"Very stiff, slightly moist, grayish-brown; slightly clayey silt, iron staining, horizontal bedding",ML,Clayey silt,Very stiff
8718,134919,47.46108451,-122.5392154,129.6,4,119.6,31.0,3,122.6,115.1,"Very stiff, slightly moist, grayish-brown; slightly clayey silt, iron staining, horizontal bedding",ML,Clayey silt,Hard
8719,134919,47.46108451,-122.5392154,129.6,5,117.1,28.0,3,122.6,115.1,"Very stiff, slightly moist, grayish-brown; slightly clayey silt, iron staining, horizontal bedding",ML,Clayey silt,Very stiff
8720,134919,47.46108451,-122.5392154,129.6,6,114.6,30.0,4,115.1,111.6,"Very stiff, slightly moist, gray, slightly silty clay, silt inclusions, massive texture",CL,Clay,Very stiff
8721,134919,47.46108451,-122.5392154,129.6,8,104.6,54.0,6,106.6,103.1,"Hard, slightly moist, olive green-brown, very silty clay, trace fine organics; trace pockets of volcanic ash",CL,Silty clay,Hard
8722,134920,47.4610555,-122.539349,135.3,1,135.3,16.0,1,135.3,134.69999997600002,Asphaltic concrete pavement,Not applicable,Asphalt / concrete,
8723,134920,47.4610555,-122.539349,135.3,2,132.8,17.0,2,134.69999997600002,132.200000095,"Loose, slightly moist, brown, slightly silty, gravelly sand with fill becoming coarser with depth",SM,Fill,Medium
8724,134920,47.4610555,-122.539349,135.3,3,130.3,10.0,4,130.8,128.3,"Stiff, slightly moist, brown / gray-brown, slightly silty clay, scattered fine sand laminations from 5 ft - 5.5 ft, abundant wood debris throughout",CL,Clay,Stiff
8725,134920,47.4610555,-122.539349,135.3,4,127.80000000000001,26.0,5,128.3,118.30000000000001,"Very stiff, slightly moist, gray / gray-green, clay, trace silt, faint laminations visible from 7.5 ft -8 ft",CL,Clay,Very stiff
8726,134920,47.4610555,-122.539349,135.3,5,125.30000000000001,27.0,5,128.3,118.30000000000001,"Very stiff, slightly moist, gray / gray-green, clay, trace silt, faint laminations visible from 7.5 ft -8 ft",CL,Clay,Very stiff
8727,134920,47.4610555,-122.539349,135.3,6,122.80000000000001,35.0,5,128.3,118.30000000000001,"Very stiff, slightly moist, gray / gray-green, clay, trace silt, faint laminations visible from 7.5 ft -8 ft",CL,Clay,Hard
8728,134920,47.4610555,-122.539349,135.3,7,120.30000000000001,42.0,5,128.3,118.30000000000001,"Very stiff, slightly moist, gray / gray-green, clay, trace silt, faint laminations visible from 7.5 ft -8 ft",CL,Clay,Hard
